Delivery Month,Provider,Direction,From Zone,To Zone,Winner,Winner EIC,Participant Awarded MW,Auction Offered MW,Auction Requested MW,Auction Allocated MW,Clearing Price EUR/MWh,Auction ID,Winner Evidence,Source URL,Successful Participants
2026-10,JAO,RS→MK,RS,MK,Somosierra Commodities Sp. z o.o.,53XPL000000GELL1,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
2026-10,JAO,RS→MK,RS,MK,Watt and Volt doo Beograd,34X-0000000074-Y,,300,1617,298,0.83,RS-MK-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,12
2026-10,JAO,UA→HU,UA,HU,Centrica Energy Trading A/S,11XNEAS--------Q,,57,338,57,14.22,UA-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,3
2026-10,JAO,UA→HU,UA,HU,D. TRADING d.o.o.,31X-0153-T-000-R,,57,338,57,14.22,UA-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,3
2026-10,JAO,UA→HU,UA,HU,NATRADE GmbH,14XNATRADE-AT-11,,57,338,57,14.22,UA-HU-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,3
2026-10,JAO,UA→RO,UA,RO,"CEZ, a.s.",11XCEZ-CZ------1,,21,135,21,11.5,UA-RO-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,4
2026-10,JAO,UA→RO,UA,RO,Centrica Energy Trading A/S,11XNEAS--------Q,,21,135,21,11.5,UA-RO-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,4
2026-10,JAO,UA→RO,UA,RO,D. TRADING d.o.o.,31X-0153-T-000-R,,21,135,21,11.5,UA-RO-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,4
2026-10,JAO,UA→RO,UA,RO,"Industria Negotiatione Domus, s.r.o.",24X-IND-NEGO-D-3,,21,135,21,11.5,UA-RO-M-BASE-------261001-01,JAO winningParties explicit Party EIC; participant MW not published,https://www.jao.eu/auctions,4
2026-10,SEE CAO,AL→GR,AL,GR,Axpo Solutions AG Greek Branch,29X10001000100HD,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,"CEZ, a.s.",11XCEZ-CZ------1,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,DUFERCO HELLAS Α.Ε.,29X10001000100CN,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,Danske Commodities A/S,11XDANSKECOM---P,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,Duferco Energia S.p.A.,26X00000009701-T,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,EDF TRADING Ltd,11XEDFTRADING--G,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,EnSCo Energy Services Company AG,12X-0000001905-X,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,"GEN-I, trgovanje in prodaja elektricne energije, d.o.o.",11XIGET--------D,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,GSA,22XGSA---------N,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,HERON SOCIETE ANONYME ENERGY SERVICES,29XHERONTHERMELC,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,Kelag International Ljubljana d.o.o.,28X-INTERENERGO8,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,Mind Energy A/S,11XDISAM-------V,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,PUBLIC POWER CORPORATION S.A.,11XPPCDDE9-----D,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,ReNRGY Trading Group SH.P.K,54X-10IRN102618R,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,Statkraft Markets GmbH,11XSTATKRAFT001N,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→GR,AL,GR,Terna Energy Trading DOOEL,33X-TETRA-SKOP-M,,350.00,838,350,0.41,ALGR-M-20261001-68255,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALGR-M-20261001-68255,16
2026-10,SEE CAO,AL→ME,AL,ME,"CEZ, a.s.",11XCEZ-CZ------1,,50.00,315,50,5.50,ALME-M-20261001-68253,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALME-M-20261001-68253,6
2026-10,SEE CAO,AL→ME,AL,ME,ENERGOVIA EOOD,32X001100101073T,,50.00,315,50,5.50,ALME-M-20261001-68253,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALME-M-20261001-68253,6
2026-10,SEE CAO,AL→ME,AL,ME,HOLDING SLOVENSKE ELEKTRARNE d.o.o.,11XHSE-SLOVENIAG,,50.00,315,50,5.50,ALME-M-20261001-68253,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALME-M-20261001-68253,6
2026-10,SEE CAO,AL→ME,AL,ME,Statkraft Markets GmbH,11XSTATKRAFT001N,,50.00,315,50,5.50,ALME-M-20261001-68253,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALME-M-20261001-68253,6
2026-10,SEE CAO,AL→ME,AL,ME,Terna Energy Trading DOOEL,33X-TETRA-SKOP-M,,50.00,315,50,5.50,ALME-M-20261001-68253,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALME-M-20261001-68253,6
2026-10,SEE CAO,AL→ME,AL,ME,Vitol Gas & Power B.V.,14X----0000009-1,,50.00,315,50,5.50,ALME-M-20261001-68253,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALME-M-20261001-68253,6
2026-10,SEE CAO,AL→XK,AL,XK,"CEZ, a.s.",11XCEZ-CZ------1,,150.00,351,150,0.72,ALXK-M-20261001-68261,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALXK-M-20261001-68261,8
2026-10,SEE CAO,AL→XK,AL,XK,DUFERCO HELLAS Α.Ε.,29X10001000100CN,,150.00,351,150,0.72,ALXK-M-20261001-68261,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALXK-M-20261001-68261,8
2026-10,SEE CAO,AL→XK,AL,XK,Devoll Hydropower Sh.A.,23X--150409-DHP5,,150.00,351,150,0.72,ALXK-M-20261001-68261,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALXK-M-20261001-68261,8
2026-10,SEE CAO,AL→XK,AL,XK,EDF TRADING Ltd,11XEDFTRADING--G,,150.00,351,150,0.72,ALXK-M-20261001-68261,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALXK-M-20261001-68261,8
2026-10,SEE CAO,AL→XK,AL,XK,"GEN-I, trgovanje in prodaja elektricne energije, d.o.o.",11XIGET--------D,,150.00,351,150,0.72,ALXK-M-20261001-68261,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALXK-M-20261001-68261,8
2026-10,SEE CAO,AL→XK,AL,XK,GSA,22XGSA---------N,,150.00,351,150,0.72,ALXK-M-20261001-68261,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALXK-M-20261001-68261,8
2026-10,SEE CAO,AL→XK,AL,XK,Noa Energy Trade ltd,23X--150630-NE-6,,150.00,351,150,0.72,ALXK-M-20261001-68261,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALXK-M-20261001-68261,8
2026-10,SEE CAO,AL→XK,AL,XK,ReNRGY Trading Group SH.P.K,54X-10IRN102618R,,150.00,351,150,0.72,ALXK-M-20261001-68261,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=ALXK-M-20261001-68261,8
2026-10,SEE CAO,BA→HR,BA,HR,ALPIQ ENERGY SE,27XALPIQ-ENERGYS,,120.00,506,120,0.91,BAHR-M-20261001-68249,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAHR-M-20261001-68249,8
2026-10,SEE CAO,BA→HR,BA,HR,"CEZ, a.s.",11XCEZ-CZ------1,,120.00,506,120,0.91,BAHR-M-20261001-68249,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAHR-M-20261001-68249,8
2026-10,SEE CAO,BA→HR,BA,HR,Danske Commodities A/S,11XDANSKECOM---P,,120.00,506,120,0.91,BAHR-M-20261001-68249,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAHR-M-20261001-68249,8
2026-10,SEE CAO,BA→HR,BA,HR,ELECTRADE S.P.A.,28XELECTRADE---R,,120.00,506,120,0.91,BAHR-M-20261001-68249,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAHR-M-20261001-68249,8
2026-10,SEE CAO,BA→HR,BA,HR,EnSCo Energy Services Company AG,12X-0000001905-X,,120.00,506,120,0.91,BAHR-M-20261001-68249,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAHR-M-20261001-68249,8
2026-10,SEE CAO,BA→HR,BA,HR,"GEN-I, trgovanje in prodaja elektricne energije, d.o.o.",11XIGET--------D,,120.00,506,120,0.91,BAHR-M-20261001-68249,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAHR-M-20261001-68249,8
2026-10,SEE CAO,BA→HR,BA,HR,HOLDING SLOVENSKE ELEKTRARNE d.o.o.,11XHSE-SLOVENIAG,,120.00,506,120,0.91,BAHR-M-20261001-68249,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAHR-M-20261001-68249,8
2026-10,SEE CAO,BA→HR,BA,HR,Kelag International Ljubljana d.o.o.,28X-INTERENERGO8,,120.00,506,120,0.91,BAHR-M-20261001-68249,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAHR-M-20261001-68249,8
2026-10,SEE CAO,BA→ME,BA,ME,ALPIQ ENERGY SE,27XALPIQ-ENERGYS,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,AXPO doo Beograd,34XEGL-DOO-----6,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,Axpo Solutions AG,12XEGL-H-------0,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,"CEZ, a.s.",11XCEZ-CZ------1,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,Danske Commodities A/S,11XDANSKECOM---P,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,ELECTRADE S.P.A.,28XELECTRADE---R,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,ENERWAVE SOCIETE ANONYME,29XTHESSALPOWERA,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,Elektroprivreda Crne Gore AD Nikšić,35XEPCGTRADING-8,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,Elektroprivreda Republike Srpske,36XEP-RSRPSKE--S,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,Energy Financing Team (Switzerland) AG,12XEFT-SWITZERLR,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,"GEN-I, trgovanje in prodaja elektricne energije, d.o.o.",11XIGET--------D,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,"Gunvor International B.V., Amsterdam, succursale de Genève",12X-0000001807-W,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,HOLDING SLOVENSKE ELEKTRARNE d.o.o.,11XHSE-SLOVENIAG,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,MOTOR OIL RENEWABLE ENERGY SINGLE MEMBER S.A.,29XSOUSAKIPOWERE,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,ReNRGY Trading Group SH.P.K,54X-10IRN102618R,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,Statkraft Markets GmbH,11XSTATKRAFT001N,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,Terna Energy Trading DOOEL,33X-TETRA-SKOP-M,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,BA→ME,BA,ME,Vitol Gas & Power B.V.,14X----0000009-1,,205.00,642,205,6.11,BAME-M-20261001-68251,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=BAME-M-20261001-68251,18
2026-10,SEE CAO,GR→AL,GR,AL,ENERGOVIA EOOD,32X001100101073T,,100.00,774,100,14.87,GRAL-M-20261001-68256,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRAL-M-20261001-68256,11
2026-10,SEE CAO,GR→AL,GR,AL,EnSCo Energy Services Company AG,12X-0000001905-X,,100.00,774,100,14.87,GRAL-M-20261001-68256,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRAL-M-20261001-68256,11
2026-10,SEE CAO,GR→AL,GR,AL,FUTURE ENERGY TRADING SHPK,23X--160809-FE-G,,100.00,774,100,14.87,GRAL-M-20261001-68256,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRAL-M-20261001-68256,11
2026-10,SEE CAO,GR→AL,GR,AL,"GEN-I, trgovanje in prodaja elektricne energije, d.o.o.",11XIGET--------D,,100.00,774,100,14.87,GRAL-M-20261001-68256,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRAL-M-20261001-68256,11
2026-10,SEE CAO,GR→AL,GR,AL,GSA,22XGSA---------N,,100.00,774,100,14.87,GRAL-M-20261001-68256,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRAL-M-20261001-68256,11
2026-10,SEE CAO,GR→AL,GR,AL,HOLDING SLOVENSKE ELEKTRARNE d.o.o.,11XHSE-SLOVENIAG,,100.00,774,100,14.87,GRAL-M-20261001-68256,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRAL-M-20261001-68256,11
2026-10,SEE CAO,GR→AL,GR,AL,Kosovo Electricity Supply Company-KESco,23X--140603-KED3,,100.00,774,100,14.87,GRAL-M-20261001-68256,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRAL-M-20261001-68256,11
2026-10,SEE CAO,GR→AL,GR,AL,Mind Energy A/S,11XDISAM-------V,,100.00,774,100,14.87,GRAL-M-20261001-68256,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRAL-M-20261001-68256,11
2026-10,SEE CAO,GR→AL,GR,AL,ReNRGY Trading Group SH.P.K,54X-10IRN102618R,,100.00,774,100,14.87,GRAL-M-20261001-68256,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRAL-M-20261001-68256,11
2026-10,SEE CAO,GR→AL,GR,AL,Statkraft Markets GmbH,11XSTATKRAFT001N,,100.00,774,100,14.87,GRAL-M-20261001-68256,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRAL-M-20261001-68256,11
2026-10,SEE CAO,GR→AL,GR,AL,Terna Energy Trading DOOEL,33X-TETRA-SKOP-M,,100.00,774,100,14.87,GRAL-M-20261001-68256,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRAL-M-20261001-68256,11
2026-10,SEE CAO,GR→MK,GR,MK,Axpo Bulgaria EAD,32XEGL-BULGARIAC,,300.00,1192,300,6.75,GRMK-M-20261001-68257,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRMK-M-20261001-68257,22
2026-10,SEE CAO,GR→MK,GR,MK,D. TRADING d.o.o.,31X-0153-T-000-R,,300.00,1192,300,6.75,GRMK-M-20261001-68257,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRMK-M-20261001-68257,22
2026-10,SEE CAO,GR→MK,GR,MK,DUFERCO MK DOO Skopje,33XSOLARISTRADEG,,300.00,1192,300,6.75,GRMK-M-20261001-68257,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRMK-M-20261001-68257,22
2026-10,SEE CAO,GR→MK,GR,MK,Danske Commodities A/S,11XDANSKECOM---P,,300.00,1192,300,6.75,GRMK-M-20261001-68257,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRMK-M-20261001-68257,22
2026-10,SEE CAO,GR→MK,GR,MK,ENERWAVE SOCIETE ANONYME,29XTHESSALPOWERA,,300.00,1192,300,6.75,GRMK-M-20261001-68257,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRMK-M-20261001-68257,22
2026-10,SEE CAO,GR→MK,GR,MK,EVN Trading South East Europe EAD,32X-EVN-TSEE---K,,300.00,1192,300,6.75,GRMK-M-20261001-68257,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRMK-M-20261001-68257,22
2026-10,SEE CAO,GR→MK,GR,MK,EnSCo Energy Services Company AG,12X-0000001905-X,,300.00,1192,300,6.75,GRMK-M-20261001-68257,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRMK-M-20261001-68257,22
2026-10,SEE CAO,GR→MK,GR,MK,Energy Financing Team (Switzerland) AG,12XEFT-SWITZERLR,,300.00,1192,300,6.75,GRMK-M-20261001-68257,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRMK-M-20261001-68257,22
2026-10,SEE CAO,GR→MK,GR,MK,"GEN-I, trgovanje in prodaja elektricne energije, d.o.o.",11XIGET--------D,,300.00,1192,300,6.75,GRMK-M-20261001-68257,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRMK-M-20261001-68257,22
2026-10,SEE CAO,GR→MK,GR,MK,GREENCORE TRADE LLC import-export Gevgelija,33XGREENCORE-78T,,300.00,1192,300,6.75,GRMK-M-20261001-68257,SEE CAO participantsSold explicit EIC; participant MW not published,https://api.seecao.com/api/data?auctionIdentification=GRMK-M-20261001-68257,22
